[30565,11920,11176,14680,18791,30579,6265,16693,14025,6940,30399,27092,18657,31089,30325,17858,18659,30569,19394,11059]
[10467,30577,26260,6917,18300,33324,18620,30347,14635,30964,9450,33607,29556,21590,5131,30973,17417,10472,31227,31112]
[31252,31208,7207,38328,33251,33695,32142,14445,18620,14569,5444,28022,11936,18657,30402,18300,13334,4655,19394,22348]
[22349,18825,12462,29865,19194,21514,27781,4869,14684,30994,28334,30597,10318,4503,15471,30565,4697,30973,17858,17417]
[945,31012,18825,38922,31264,20530,33695,18633,36542,30936,14569,4472,17858,29171,18838,34057,37764,33251,31227,18363]
[27726,22035,36542,21514,30347,27781,30405,30983,30577,28022,31237,38922,13760,22348,18657,30640,8062,31504,17780,31205]
[21514,4132,31207,15471,30347,29442,31227,31012,26442,7889,8072,38328,33210,5131,18827,30936,30565,18654,31071,29865]
[14025,37497,5981,26442,18934,15691,30402,10472,31089,4869,21709,27726,29575,31227,29556,27662,4503,14569,12372,30951]
[10318,18630,27662,18657,38328,31237,18830,31012,26635,31054,4697,5131,27033,18658,17417,29442,30964,4503,11176,29556]
[32142,8062,6939,26442,27092,31237,7207,11059,30936,15471,28880,4503,31268,30402,36376,18830,30927,29556,18838,30577]
[33695,12372,31208,37764,16693,31494,38922,7253,18838,22642,21514,11920,31237,6265,18825,7889,18791,30597,31960,22035]
[26442,5981,18658,4869,38328,28334,11059,33210,10467,27719,31113,30936,31960,8798,6917,22349,14635,30347,28366,20530]
[29171,37764,4472,16693,29575,7253,945,18658,15691,30402,18300,11471,18630,29556,27726,33210,31237,4503,31264,8062]
[22326,18657,13419,29575,22348,19761,30399,31089,31960,26320,18827,30994,10472,9450,19194,15471,30927,12462,30579,22003]
[18830,18654,11936,17957,6940,31112,30973,30951,31089,26260,31113,12663,8801,6265,22348,18620,5131,22326,9450,10105]
[5981,31504,30964,28334,13760,31205,17780,31268,28366,6939,8359,5131,7311,14680,7792,4869,18363,30247,27662,26418]
[18941,18363,4503,29556,18633,30973,7628,14680,18659,12372,11196,30347,30577,14635,30994,6986,7253,19112,30927,28022]
[30927,11196,18830,4503,30405,30964,21709,31207,20530,28022,33210,7516,18934,18633,33607,8801,18827,32142,30325,31264]
[22350,29865,18830,30640,30394,6265,28880,18300,33210,31268,6917,21590,28366,8798,27662,30973,10467,6939,36376,31237]
[29865,17858,27033,18630,7889,30577,9880,27781,33695,17957,30597,29575,31268,31089,19112,18363,22349,10318,36542,20861]
[30402,10318,30936,31504,17780,7207,32142,14569,18830,6917,945,6986,30951,26320,9450,33695,29171,5981,18657,19112]
[30994,19194,18838,30579,7207,6265,4869,11059,18658,12663,31504,12644,28022,27726,30640,5981,14635,28920,17858,18657]
[18620,28022,30325,8359,11920,28241,7792,13760,19112,7569,28366,4655,30402,27662,22349,30399,31264,30927,4869,30565]
[8359,6917,26011,18657,30973,36542,26635,18827,17780,14025,14635,37497,31207,28022,26260,31208,11471,16693,1361,15691]
[26011,6986,11117,7207,4869,18934,36542,14025,945,19761,18300,30579,20861,7311,30973,6939,12644,27092,31071,8801]
[945,30936,26635,22642,31227,30951,31089,4503,30565,10467,26320,6939,18941,31237,17345,13760,29575,29556,18620,9450]
[17957,22348,18934,29865,8097,32142,31237,7792,7569,4132,21590,38922,18659,30973,6986,18363,22003,28366,18830,4503]
[12462,1361,38922,11920,22788,10472,18838,11471,17417,12663,4503,30348,17780,26260,31089,30994,27092,28366,30936,18363]
[8062,7889,12663,31054,19194,7516,17417,22788,17345,6940,27662,10467,16693,18830,6265,14680,8801,18934,4869,31252]
[8359,38328,7628,7253,30983,13760,30973,28241,22003,36542,38922,8083,18363,14445,18934,20861,17417,11936,10318,32142]
[26260,21709,31960,14445,22788,31237,29556,17858,8072,13419,4472,18827,14025,14569,14684,31012,17345,37497,33210,27033]
[31089,30973,10467,8062,11471,37764,30577,31207,30247,6917,18830,28334,14569,18940,14025,10472,27092,30569,8520,8083]
[29556,6917,31205,15691,36376,11176,27781,18620,18300,9450,8520,17780,28366,31268,18630,26320,10318,27033,31048,8798]
[26011,11920,6986,30565,36542,1361,31252,31112,4655,4503,8083,30402,31205,30394,28880,18791,8359,30247,4697,33324]
[4869,18630,11471,6917,31494,26442,8083,19394,7253,7207,18633,31960,31054,26011,37764,30951,8798,30994,13760,18654]
[18363,8798,18654,30405,15691,17858,18630,22350,33695,4697,4503,11920,17957,30597,30347,31012,18825,30325,27662,18838]
[21709,29865,27662,7516,30325,38328,30964,30579,26442,31054,7207,4472,13334,18825,26418,19394,31268,8359,22350,30402]
[31205,31208,7889,30577,6940,30399,31268,18838,6917,31207,18827,28880,29575,26320,5444,29171,9450,28022,18363,18791]
[5444,26442,31264,17957,11936,19194,8062,18838,7207,18633,11196,33251,31113,6986,31012,22350,30577,17780,5131,18659]
[30565,30399,30577,29442,4132,30579,29575,38922,8801,18659,8097,4503,30394,28022,11196,18657,22788,7253,14445,27719]
[7311,11117,14635,8097,18791,31113,19394,22349,14569,30394,31012,7253,29575,8072,8062,33607,26320,18825,11196,5444]
[18658,26260,30994,30936,19394,31012,18941,37497,4132,4503,33251,14680,28334,31227,27662,18940,31048,36376,18825,4697]
[30936,38922,29442,17417,6265,7253,19194,945,14635,27033,15471,12372,33324,27719,28334,28880,6917,22348,31071,31048]
[11196,17780,18630,37764,30405,10318,17345,6265,6986,26011,29171,8083,14569,4472,945,30973,16693,21514,13760,5131]
[28022,18341,22349,30983,33607,18827,7207,18838,31208,28241,14680,30579,4472,11176,31504,30325,34057,4132,17417,7311]
[22326,30577,18363,31113,26635,18940,30964,22003,4503,31207,27719,34057,29442,4472,18658,7311,31205,22348,12462,31252]
[4472,30394,7889,14680,31089,27781,22003,31264,18341,22349,33695,29171,31205,10472,8072,13419,4655,30402,7311,13334]
[18941,27662,4869,31071,14025,30569,6265,31205,36542,36376,31264,18657,12644,30405,29556,18827,15471,6939,11920,30994]
[7253,30247,30394,19194,7311,12462,17780,30405,33210,22350,27726,1361,26635,19394,6265,13419,22642,14680,4697,945]
[4655,17858,37764,13760,38328,22349,18620,14445,8798,10472,5131,31268,18791,4869,27662,30569,22348,33251,31113,15471]
[30579,18791,31494,30402,31227,6986,21514,7628,30348,15691,18657,22348,26635,9450,8072,10105,26418,27033,8083,33607]
[29442,17780,19761,37497,14684,18657,31048,8062,13334,31227,27092,22348,28880,8097,28920,27726,19112,18827,30597,22035]
[14680,6917,19194,30402,26320,14569,18825,13419,31207,17858,19394,20530,33607,11920,19761,6265,7516,22035,12663,6986]
[22788,17780,21590,28366,28022,22350,31237,12462,15471,26635,31208,16693,30936,31048,7569,12644,14445,8062,15691,31071]
[29556,11117,6917,26320,22788,29442,10467,1361,30936,18827,18934,33251,945,18941,7792,21709,36542,30640,18657,17858]
[18659,4869,6265,30964,27719,8520,14684,13419,26442,6939,17858,7889,31113,31071,14445,17957,26635,18827,31504,30325]
[27092,30936,13760,22642,4697,12372,29442,27662,15471,10318,11920,15691,26011,31237,30577,30247,31268,31048,8798,31207]
[17417,6986,26011,30399,18830,8801,21709,13760,18827,27781,16693,29171,5444,31207,30325,33324,27033,31054,30402,31089]
[945,31012,30640,27726,30927,31113,31252,30347,11936,15691,30247,28022,31960,27719,32142,28334,26442,26011,29575,28241]
[26011,4869,31494,31960,6940,14684,18838,30394,18941,22788,30565,15691,15471,26442,27781,9880,26635,22003,11117,18633]
[18633,31089,10472,31113,30597,18791,28920,11471,9450,33210,14025,28022,28241,11936,20530,31264,5131,31048,30325,18827]
[22003,26260,11936,7207,30640,31268,18658,10105,6939,31205,30402,33607,30577,1361,10318,8798,18838,19394,17957,31012]
[18838,7792,34057,22350,27781,7516,20861,31113,29556,30983,18341,8801,18827,21514,1361,26011,31494,10105,7889,33324]
[8520,7569,18934,30640,29442,30394,4472,17345,18657,9880,18941,30348,22003,7311,5131,33210,11059,7207,22326,27781]
[12462,7516,4655,31494,30247,26418,17417,14445,31504,31113,33251,11196,4132,18363,28022,30927,22035,30577,22326,945]
[21590,22326,22348,31205,37497,30347,28022,11176,6265,12663,30994,14680,30983,4869,31504,18363,18657,30348,17345,18940]
[14680,30927,19394,18838,11059,30577,30597,27781,10472,30994,31113,21709,18830,27719,6940,27092,18825,1361,29171,8801]
[30983,31268,22642,9880,21709,18825,4697,29442,36376,8359,5981,14445,17345,27092,18341,31205,31960,33607,31227,16693]
[15691,17345,20861,17780,5981,10467,12644,7207,31268,4132,20530,7889,11936,18825,17957,26442,11196,31048,18657,33607]
[5131,30325,31012,31237,17345,11176,18934,7889,30951,38922,18300,18791,31048,15691,18658,6265,26260,38328,31208,33251]
[7207,16693,6939,6917,33210,26320,11471,14684,8062,20530,29575,18341,4472,18658,28022,14635,31268,21590,22349,17780]
[13760,6986,30405,18659,14684,30579,7792,10318,8083,1361,14025,18838,12462,7311,15691,32142,8520,10467,29556,30402]
[8798,26635,14569,30994,22642,28022,17345,31207,27781,30394,28241,7792,33251,8083,30325,4655,11196,11471,29865,7516]
[28880,4869,18827,19112,22642,18341,7889,21709,18941,26418,10318,14684,7207,22326,22350,6265,30640,4132,30569,31252]
[8520,18941,32142,14569,30325,14680,14445,18934,30399,18633,30973,10318,10105,4655,6265,22788,18830,31089,30348,38328]
[18633,6939,7628,18791,31048,9450,31205,18838,31504,30402,8520,10105,7207,18363,7889,30394,37497,18934,30964,10467]
[6940,32142,30994,18838,19112,37764,18654,33607,6265,18830,30597,30247,9880,27726,30325,18341,8520,37497,8359,10105]
[31113,27781,16693,30597,26442,6940,14025,31207,22003,29171,30402,27719,17345,15691,13334,31112,10318,8083,28241,31268]
[1361,32142,19761,30569,31268,11176,18827,22788,4697,8359,38328,21590,28022,33607,31227,26320,17858,18620,30348,4869]
[31113,15691,18300,17345,29556,4503,18633,18838,31960,31012,28366,22326,31237,18657,22035,18941,30973,30348,18659,18940]
[18838,8062,20530,7792,20861,4655,30577,12462,31960,31504,31237,18363,31048,18934,12644,7253,18791,33324,18620,14635]
[14569,18827,17858,31012,27719,29556,7253,30951,22350,19394,31237,18657,21590,17957,26260,29442,26320,31113,37497,14445]
[8801,945,31112,13334,8520,4472,17417,28022,19112,27719,15691,31268,27726,34057,30577,30348,31960,6265,28366,7311]
[6940,30399,14684,31012,14680,14445,30402,27719,30394,6986,30348,21709,31504,5444,22035,20861,18825,22350,6917,31113]
[7516,16693,31268,17858,31207,11936,28920,12663,18940,11117,8062,20530,17780,34057,5981,18341,31237,14569,4472,21514]
[22326,28366,5981,30325,14635,29556,8798,31264,13419,6265,4503,29171,18654,7628,945,31237,31048,19394,18940,31227]
[33607,18363,18658,7516,37764,28241,26011,33324,31113,18620,29575,22349,13760,12644,11117,6939,31207,29171,30579,30325]
[30405,30565,16693,30402,30927,4869,19112,30347,21709,5131,33251,33695,30983,12462,30577,13419,5981,13760,29556,30569]
[18620,31268,4132,18658,30927,18825,12372,30325,19194,31252,4697,12462,31054,5131,8359,30394,22349,38922,21709,31227]
[5444,30569,29442,38922,13334,18827,30973,14635,31264,14569,22035,31960,30405,22788,4697,29171,22642,31237,34057,31227]
[6939,36376,4503,18657,19761,38328,12372,22788,30927,30569,30983,14684,30579,20530,31227,33324,28022,12644,29556,33695]
[26442,22326,38328,31048,32142,7516,22003,30964,15471,30247,18830,6940,22349,18941,17417,13760,18630,29865,5131,18633]
[8083,26320,7792,18620,14445,14025,10467,6939,34057,30565,31071,18630,31268,6940,31227,17780,8062,30597,4869,8798]
[18657,26320,17858,8062,18630,37497,30247,11471,36542,28920,4132,18934,30402,14684,29442,30951,36376,12462,8097,10105]
[945,21590,28920,7628,31054,33695,18630,18941,28022,4472,18827,4655,10105,30565,7253,14680,18659,6986,31112,1361]
[31208,30927,17957,13760,30347,12372,30394,10472,18620,31227,14635,15471,11117,31207,1361,9450,18934,31237,33210,7889]
[8097,18659,18838,4503,14569,22350,21514,27033,14025,30579,18830,18654,33210,30983,21590,27092,26442,30951,6939,13334]
[26011,18830,4132,26260,7311,18620,15471,18657,38328,18941,12663,10467,8798,30983,7792,26635,6265,10105,31494,14025]
[30640,14445,30405,13334,30247,20861,30348,28334,5131,38922,7516,30325,29556,6939,11196,26260,11936,26320,38328,7311]
[8062,22348,31264,38922,27781,18934,22003,30394,6940,14025,14680,31205,18658,31112,33324,18654,22642,31494,8072,18941]
[28880,31089,28366,14025,31494,11936,9450,10105,8801,31113,7207,18659,15471,8062,22348,17417,6939,31264,18363,12372]
[31113,18658,37764,22788,26442,29556,12372,30936,18363,28334,28920,30569,30347,22326,18827,9880,7628,7516,28880,31071]
[12462,26635,26418,31208,31205,19394,17417,12372,30951,11117,31237,30569,19761,30964,18620,18633,21590,21709,33251,11471]
[28022,37764,31268,32142,30565,38328,31252,28880,13760,18363,31071,1361,31113,36376,21709,31089,27781,15471,14569,18940]
[17417,30405,19194,31012,18657,27092,6986,22349,27662,31504,31208,30936,18620,17858,11471,19112,27726,22035,13419,21514]
[20861,5131,11059,19194,38922,31208,7628,26418,7889,19761,30347,30399,17780,7207,8798,19394,18941,31237,22788,14025]
[12372,4503,11117,38922,10467,27719,10105,32142,5981,22642,26635,17780,14680,30951,29556,7253,18934,21514,18630,31054]
[30405,34057,18838,29865,8801,22035,6265,30640,31012,30577,14445,22350,26011,21709,31504,12372,31113,31112,7311,10105]
[4697,5444,18941,14684,11920,26260,6940,28880,7311,7207,26635,27726,26418,4503,5131,18341,7569,31054,36376,22349]
[31208,17345,7207,36376,31089,30399,10105,31237,31504,26442,17780,19394,26011,14569,36542,31113,14025,37497,30394,13760]
[17780,11176,27033,4503,31112,7569,31252,32142,31237,18658,11117,8072,29865,6265,28241,6986,22326,21514,16693,17957]
[31252,4503,17417,7889,11936,36542,6265,10467,12462,19112,19394,28241,14025,31268,27092,33607,26418,8062,7628,11196]
[30597,18941,28241,6986,4869,18827,31960,30247,30348,31089,36376,27662,11196,22350,10318,27726,1361,17780,945,20530]
[9880,31504,22035,37764,15471,8359,18830,34057,26320,33695,28334,13760,6986,7516,38922,29442,28880,21514,26635,8083]
[31113,6986,30405,26320,7792,31494,21514,33251,18825,14684,18633,4655,14025,30348,13334,13760,19394,36376,17780,38328]
[30927,28880,20861,31960,31208,21590,18940,27781,8520,19194,27726,945,8097,17957,32142,30579,30597,33695,12663,26320]
[31207,27092,10472,22035,21590,1361,30577,11117,30597,17858,31960,22350,34057,33324,22788,31494,11936,11059,31268,5444]
[33210,18633,11059,17345,20861,22348,30247,4869,18941,14025,4472,8083,22788,18658,30983,27726,31071,14445,7628,27662]
[29556,14635,33210,4655,34057,11176,18658,18791,30399,20861,30927,12663,20530,31112,7792,22642,5981,27719,30247,7569]
[30394,28366,14684,15691,11471,18633,4655,12372,30569,17858,27719,7253,26320,27033,7792,31960,7889,30579,22350,29865]
[14684,28920,29556,17417,30951,1361,5131,38922,29575,26442,30927,27662,30405,6986,28022,8798,18630,14680,5444,31071]
[30405,12644,26635,14635,28241,19761,17780,18657,28366,8359,22035,30640,22003,30951,6986,27726,17417,18630,17345,20861]
[7792,8359,6940,6917,31237,31268,10105,1361,11196,26260,22642,4472,18658,18830,33695,18341,22035,33251,28366,16693]
[17858,30565,27726,17345,8801,4697,26442,31268,31494,30640,1361,7569,8062,27781,29865,14569,19761,30936,18934,17417]
[18657,14445,7628,9450,5981,18934,6917,38922,18630,22003,18659,27726,19112,22035,37497,31207,8359,21590,31112,4869]
[27033,22003,10105,6986,17780,30964,26635,31089,26011,33607,13334,14635,13419,31054,30347,8359,30402,37764,38328,28366]
[14680,5981,8798,30348,21590,26418,31504,18300,7889,31205,17957,31494,30579,7516,10472,18827,27033,9880,30577,30565]
[22003,33210,30964,31252,26418,18363,33695,8072,21709,4697,30565,18941,27726,6265,7628,30348,4472,8062,21590,32142]
[22350,18791,28241,33695,8520,18654,31208,5131,30927,30951,4132,31252,20861,6940,6939,8083,9450,27033,5444,36376]
[22326,22348,7569,33210,22642,33324,31208,4132,31048,31494,13334,36376,34057,12663,11176,8359,30325,18620,1361,30579]
[17345,31207,30569,18620,31071,13419,14445,14635,33324,29575,15471,30597,945,18827,8798,31237,28880,31048,5444,21590]
[10318,18791,29865,9450,20861,38328,28022,33251,33324,7569,7792,27033,6940,31208,5444,5981,18659,4472,26260,31207]
[27033,30994,30927,12462,31054,4472,14445,38328,10318,22642,7253,22350,11936,945,1361,4132,30348,13419,31048,30964]
[30964,17780,18940,11059,30927,8062,30348,38328,18934,30983,26635,31208,32142,31264,10467,29575,4472,18300,30569,6986]
[7569,22348,14025,7253,10472,14445,30577,12462,1361,18830,18827,6986,33324,6940,30399,31227,21514,8359,26418,10318]
[33695,7253,31112,7792,11471,27092,5131,18830,18654,31960,18838,22003,19194,38328,28334,31071,30994,30399,29575,30569]
[8097,18620,26320,13419,6917,31264,26011,38922,30640,22035,30565,10105,8062,30927,18658,22350,31012,28241,6939,17858]
[22788,38328,31208,37764,14680,19112,16693,9880,22035,30399,30951,26260,4697,27719,4869,7516,10318,30402,33324,8798]
[17780,4697,18941,12462,10467,11117,14025,4472,26011,18633,11471,11196,28022,18838,27781,31071,29171,20530,28920,15691]
[11471,18658,38922,14025,31012,30973,13334,27092,12372,18940,31960,7569,30247,18341,18654,30402,18630,6265,22348,5131]
[27662,30569,18300,27092,13760,30927,11936,10467,14635,33695,1361,14445,31071,31268,7207,31012,29171,18825,10318,30402]
[30565,8072,8359,31268,30399,18838,13419,18620,31494,6939,33324,21709,22349,18940,27719,27033,10105,36542,29171,31237]
[8801,10318,31113,7516,28022,31048,22003,12462,1361,8520,37497,8083,7569,8359,22348,8062,31012,18659,18941,13760]
[33210,32142,31012,31268,18300,22003,8359,31252,7311,27719,6940,26320,22642,31227,18940,12663,21590,14569,6939,8801]
[33324,19394,34057,27033,19761,17858,8062,945,30597,29556,27092,15471,17957,18830,5444,36542,22326,31264,28022,10467]
[33695,19394,18363,10467,18830,30964,17417,13760,20530,22326,6917,22349,7311,18657,11176,8520,30347,17957,6986,37497]
[30579,7516,18363,7569,18940,30936,18934,13419,30983,31268,19194,34057,9880,21590,30569,11117,14680,30325,12644,1361]
[22035,38922,18659,31054,6940,30565,36542,33607,27033,10472,18791,33210,4503,7569,36376,22326,29171,18363,31113,30399]
[22326,30964,31012,18940,9450,21590,14635,30402,30983,29442,21514,31054,31494,27662,18657,13334,19761,4503,18363,10105]
[18825,30247,19112,29575,37764,18620,26635,18341,37497,9880,22642,8083,11920,14680,28880,30983,12663,14635,4697,15691]
[6986,17858,31237,31054,30577,13760,17780,26320,38922,28366,18838,31268,18941,26418,12644,27092,32142,31112,14684,31504]
[27726,5131,18825,1361,27662,18658,18633,31504,16693,14025,17417,31113,9450,22349,18657,22003,30399,37764,34057,11920]
[26442,31268,29442,31048,19761,12372,27719,7569,4697,22326,32142,21590,18659,11936,31205,16693,10472,14684,30347,18825]
[26011,8097,13760,21514,22642,12462,19194,7311,28334,21590,31048,30577,6986,8798,33607,6917,29171,30994,19394,16693]
[27033,8083,4655,31227,18791,945,29442,22642,37764,22348,18657,18838,10472,13760,22003,32142,30964,30927,4869,30973]
[17780,38328,27781,8083,26011,5981,11920,30405,27092,8801,4869,31048,18633,28366,18825,11059,18659,6265,30325,30399]
[7311,33695,33251,18940,12462,4503,30973,31048,18827,18825,22642,15471,26260,29865,27719,8072,29556,18633,7207,17858]
[30325,30577,27033,22788,30569,31960,30247,18838,30951,31237,14445,945,18934,16693,8097,34057,29575,28366,4869,26320]
[4697,22003,26260,33210,31113,31207,22642,12372,18827,30347,19761,37764,30325,30964,18830,22350,6939,17957,31089,28334]
[10105,20530,33607,33210,31494,22788,18341,11176,29442,7516,18620,38922,31237,1361,18659,26260,18825,18300,31227,33324]
[30579,22326,29865,30569,8062,4655,28920,33324,26320,31504,10318,21514,33251,27033,5981,19194,27781,18363,22350,15691]
[12462,18941,30399,18658,11117,30964,5981,26635,33324,28022,22788,14445,30936,13334,29171,31504,36376,7889,7569,33210]
[31252,8801,29575,18941,19394,17780,20530,31494,19112,6939,22326,6940,18934,945,31048,4655,18630,37497,28366,22349]
[5444,33695,4132,31504,8798,33251,30597,30964,26320,31237,5981,27781,26418,10105,31054,8072,11920,19112,8801,27033]
